well_id,latitude,longitude,depth,depth_m,yield_rate,status,well_type
NZ-3608,-42.46641258140906,172.862131586114,21.211546358177355,21.211546358177355,3.2961073892083035,Active,Monitoring
NZ-3609,-43.85866038798495,172.27518432487167,138.61331048954264,138.61331048954264,13.315809847032298,Monitoring,Domestic
NZ-3610,-43.84923882724335,172.36370886951357,80.03905714411718,80.03905714411718,9.671038628094662,Inactive,Irrigation
NZ-3611,-43.27123175459909,171.66585910626677,121.26401390470113,121.26401390470113,6.855511731737863,Active,Irrigation
NZ-3612,-43.293936159267616,172.93761093566775,56.34612638040642,56.34612638040642,2.3736554629350106,Monitoring,Stock
NZ-3613,-43.413900776489186,172.71526109045917,87.9728142687945,87.9728142687945,12.158174041785083,Monitoring,Irrigation
NZ-3614,-43.31342718126817,172.7125625329252,136.4222309411991,136.4222309411991,9.838609482957528,Abandoned,Stock
NZ-3615,-43.40904697825377,172.99341163550346,87.93203673095881,87.93203673095881,4.881148244138919,Active,Irrigation
NZ-3616,-43.27428729311737,171.85035375656355,214.6298509044255,214.6298509044255,12.688061684863154,Inactive,Domestic
NZ-3617,-44.74456526102961,172.5587325486628,40.849825977448866,40.849825977448866,10.336097750758956,Active,Industrial
NZ-3618,-43.37329925222508,171.6884862214453,135.75373835927851,135.75373835927851,6.252028469415193,Active,Stock
NZ-3619,-44.05316561756029,171.3442776150221,204.39220224379108,204.39220224379108,9.75228707724605,Active,Industrial
NZ-3620,-43.40690175528388,171.75855610155907,120.78506064645919,120.78506064645919,14.6792939409463,Active,Stock
NZ-3621,-43.91991546080088,172.4326475781776,47.713278978331324,47.713278978331324,8.848467754576125,Active,Industrial
NZ-3622,-43.351681977575666,173.05887524160596,57.44266406232468,57.44266406232468,8.242385290706878,Active,Monitoring
NZ-3623,-44.1776808155399,171.28764878998882,201.00348118270156,201.00348118270156,13.095531548404049,Abandoned,Stock
NZ-3624,-43.754811898097024,172.64812396157686,54.26700279435323,54.26700279435323,6.352133018452225,Active,Irrigation
NZ-3625,-43.301028084491264,172.40908943995544,160.17485993129446,160.17485993129446,42.68474464365028,Active,Domestic
NZ-3626,-42.977911107536656,172.73354823299283,29.308091952850344,29.308091952850344,6.486786331701602,Active,Industrial
NZ-3627,-43.35983327368236,172.56541322355426,133.93496611026447,133.93496611026447,4.180458197117527,Inactive,Domestic
NZ-3628,-43.489553634782766,172.25861237164875,28.805634421050748,28.805634421050748,3.9626949624586376,Active,Irrigation
NZ-3629,-42.992626396185976,173.2388397234672,125.51959122796109,125.51959122796109,20.837151598212987,Active,Irrigation
NZ-3630,-43.39749453593301,173.98284881812677,64.70834111656245,64.70834111656245,4.12782420566769,Active,Domestic
NZ-3631,-43.464213692723355,172.55690665283748,91.64987246708878,91.64987246708878,4.870263720406849,Active,Monitoring
NZ-3632,-44.48812258395826,172.5067999814102,107.87691154084777,107.87691154084777,12.27053763180101,Active,Stock
NZ-3633,-43.44778576478958,172.33695215694385,95.71471891110484,95.71471891110484,9.80566735124286,Active,Domestic
NZ-3634,-43.30499014732631,172.92408536802154,222.05262794652083,222.05262794652083,0.27868205454289063,Active,Monitoring
NZ-3635,-43.5592593574238,171.86513627555522,104.67820160635429,104.67820160635429,7.463541776219739,Monitoring,Irrigation
NZ-3636,-43.14146385483118,172.71162913805298,45.091389722950375,45.091389722950375,4.723311437468479,Monitoring,Monitoring
NZ-3637,-44.417993157218156,173.70723272877618,204.55445500105083,204.55445500105083,6.556861450321749,Abandoned,Domestic
NZ-3638,-44.057648862473975,171.28280119898946,500.0,500.0,9.515856324109073,Monitoring,Domestic
NZ-3639,-43.85823624088323,172.1534851342576,53.82391855042164,53.82391855042164,7.874588043284812,Active,Irrigation
NZ-3640,-43.839301973632466,171.35269386221773,93.54277926064974,93.54277926064974,0.7979351325538748,Active,Stock
NZ-3641,-43.570843347830284,171.93304254069784,239.99522108567297,239.99522108567297,8.743529765379524,Active,Domestic
NZ-3642,-44.322074877513664,171.14931317226132,191.73331936771572,191.73331936771572,17.130537186055374,Inactive,Irrigation
NZ-3643,-44.83050502218333,171.55453823348248,147.15575242429432,147.15575242429432,5.702078318367237,Active,Irrigation
NZ-3644,-43.301479023072424,172.84731805045166,80.21362170673918,80.21362170673918,13.50606875109171,Active,Irrigation
NZ-3645,-43.20393087821602,172.2320294779362,52.32754704616757,52.32754704616757,6.140053476147517,Active,Irrigation
NZ-3646,-44.39141797537744,171.27510488476554,218.46580476903833,218.46580476903833,19.18440816899125,Active,Irrigation
NZ-3647,-44.55941802333945,172.7302630069244,82.81773309871726,82.81773309871726,1.4898542439792677,Active,Monitoring
NZ-3648,-44.0536030189515,172.4625658809063,121.63624066691952,121.63624066691952,13.133534600433457,Active,Irrigation
NZ-3649,-43.71923856743677,172.09727159560484,53.32016548219293,53.32016548219293,6.599619355467443,Active,Irrigation
NZ-3650,-43.109679416849346,172.50548330908634,47.8747101941991,47.8747101941991,2.0803314030727593,Active,Stock
NZ-3651,-43.51546370613758,172.68029647180015,126.71021262795716,126.71021262795716,18.168083217255443,Active,Domestic
NZ-3652,-44.20907977483247,171.290542109609,235.3242235975963,235.3242235975963,2.1637096210648683,Monitoring,Irrigation
NZ-3653,-43.76943014093088,172.24728476769968,51.052690478694856,51.052690478694856,2.0882634453652864,Monitoring,Irrigation
NZ-3654,-43.25422895766661,171.54739968832135,164.34281221191054,164.34281221191054,6.396487590596485,Monitoring,Industrial
NZ-3655,-44.347607365600425,171.18150380922563,103.2237798661384,103.2237798661384,10.838587566635784,Active,Irrigation
NZ-3656,-43.56709773191964,172.5833926675456,144.07252805339365,144.07252805339365,6.666547732328991,Monitoring,Irrigation
NZ-3657,-44.00947443476579,173.30822303048583,142.97011232664494,142.97011232664494,16.18913214211275,Active,Monitoring
NZ-3658,-43.932529522589896,172.40486381127337,38.300920194007055,38.300920194007055,11.33669437499426,Active,Irrigation
NZ-3659,-43.377161759719286,172.82168004066864,182.76009004737548,182.76009004737548,21.559082051042083,Active,Monitoring
NZ-3660,-44.67820041531447,171.31471878944043,116.30240367912859,116.30240367912859,3.847745266611211,Active,Stock
NZ-3661,-43.348940911505736,172.38522866404355,65.13538644772397,65.13538644772397,3.8118477330816654,Active,Stock
NZ-3662,-43.32681225353405,171.66822175175338,46.30093777039896,46.30093777039896,6.324490770371068,Active,Monitoring
NZ-3663,-44.772027783817485,172.00748429758542,91.86107933435495,91.86107933435495,4.493046457880269,Active,Irrigation
NZ-3664,-42.63862908198125,174.05253428526171,79.84569742110409,79.84569742110409,4.103289638412418,Active,Stock
NZ-3665,-43.43728191803574,172.66692557156014,103.69503180867001,103.69503180867001,9.620053802105593,Active,Irrigation
NZ-3666,-43.20117335333198,171.6888927033487,117.16586636963623,117.16586636963623,29.002126899711524,Active,Domestic
NZ-3667,-43.601983174527916,171.97992250652842,81.69476191982746,81.69476191982746,10.892958630287856,Active,Stock
NZ-3668,-43.50994455123153,171.87277031217033,233.19441158425246,233.19441158425246,14.684815957049343,Monitoring,Stock
NZ-3669,-44.449270635698724,172.19920879152912,126.65425774898368,126.65425774898368,1.3803334126783102,Active,Irrigation
NZ-3670,-44.445492229410334,174.01830876213288,32.12826296350438,32.12826296350438,1.000824102906257,Active,Irrigation
NZ-3671,-44.864879312919726,173.88613045206563,91.22484795556883,91.22484795556883,6.158024345852533,Active,Domestic
NZ-3672,-43.06404280327217,172.47223999851013,95.41769178118267,95.41769178118267,3.894043698662167,Active,Stock
NZ-3673,-43.67446812313256,172.59740001479514,44.938887772414915,44.938887772414915,1.0291962521477198,Active,Irrigation
NZ-3674,-44.325672308823314,171.13202735323023,192.7841179582704,192.7841179582704,7.393744279756169,Active,Industrial
NZ-3675,-43.751612191810516,172.20004347598163,93.58350204409349,93.58350204409349,7.773687315309575,Active,Irrigation
NZ-3676,-43.6219863454872,172.5856340870499,73.78062197745963,73.78062197745963,2.9778617968271806,Active,Monitoring
NZ-3677,-43.4266684993432,172.50283509307818,77.8413707789109,77.8413707789109,7.514117698163101,Active,Stock
NZ-3678,-44.76810265696082,173.3109416570658,77.56254498908747,77.56254498908747,2.036757149874298,Abandoned,Domestic
NZ-3679,-43.86789845321313,172.1968187221808,67.02016976132198,67.02016976132198,7.190414260377586,Monitoring,Domestic
NZ-3680,-43.40736262968809,171.6430833856814,176.38745864586335,176.38745864586335,7.092660677064754,Active,Irrigation
NZ-3681,-43.83114040374173,172.00576129529588,129.4336865329083,129.4336865329083,14.667562704674319,Active,Domestic
NZ-3682,-44.141973909657445,171.2608578048839,184.5810424071774,184.5810424071774,6.637545482062871,Monitoring,Irrigation
NZ-3683,-45.026884905493205,173.0396974304999,61.661870968814235,61.661870968814235,7.02662338858015,Active,Domestic
NZ-3684,-43.32148249791001,172.89572488332797,99.09683971510415,99.09683971510415,11.052522224781372,Active,Irrigation
NZ-3685,-43.467624836103774,172.55319012054417,79.86298450549381,79.86298450549381,6.458370705154306,Active,Industrial
NZ-3686,-43.38670870109475,171.64277540244274,133.40133850493936,133.40133850493936,5.343733387162715,Monitoring,Stock
NZ-3687,-43.36189904521532,171.71068426944223,69.44836315085202,69.44836315085202,5.064921197056524,Monitoring,Domestic
NZ-3688,-44.644839840471775,171.44894038031092,75.85554262181492,75.85554262181492,6.2371938982470185,Monitoring,Irrigation
NZ-3689,-43.5357926430429,171.73601856371604,139.32587963302558,139.32587963302558,12.798771679096891,Monitoring,Domestic
NZ-3690,-43.67932880827152,171.91341954060022,155.58589525724247,155.58589525724247,11.12413272472301,Active,Irrigation
NZ-3691,-43.872654876636965,172.5366702016874,121.49817844674898,121.49817844674898,9.517921103990316,Inactive,Irrigation
NZ-3692,-43.179991486709014,171.40619176261944,111.9665818951469,111.9665818951469,4.869666300782165,Active,Stock
NZ-3693,-42.50843388478626,173.07677771042611,189.30082742516478,189.30082742516478,10.448272985979074,Abandoned,Irrigation
NZ-3694,-43.035832288495946,172.72453131066789,74.77994282962705,74.77994282962705,8.61692830008176,Active,Stock
NZ-3695,-44.711789953956206,172.8118345300468,96.92500413252623,96.92500413252623,2.5066419313252175,Monitoring,Domestic
NZ-3696,-43.575913401672516,172.03559170973068,52.01117498177639,52.01117498177639,7.10600737110672,Monitoring,Monitoring
NZ-3697,-42.936836710547475,172.6009093978527,48.82115683847744,48.82115683847744,5.073324954600535,Active,Domestic
NZ-3698,-43.58630542564937,172.53688564020155,75.91619226510733,75.91619226510733,4.438679408690366,Monitoring,Irrigation
NZ-3699,-42.17718779324435,173.06754037677618,36.88258338587135,36.88258338587135,0.1589263021133503,Active,Irrigation
NZ-3700,-43.44791794780933,173.41581070663753,165.3039126361277,165.3039126361277,2.9490771595713796,Active,Monitoring
NZ-3701,-43.728650483522586,172.3811109684208,67.93149230034788,67.93149230034788,7.415518531910949,Active,Irrigation
NZ-3702,-43.74244406513044,172.96114903251043,89.44062021671417,89.44062021671417,8.742413051192743,Active,Domestic
NZ-3703,-43.605227060062454,171.90534175277242,78.95886936218395,78.95886936218395,6.329366466876341,Active,Domestic
NZ-3704,-43.34923086561212,172.84149177104163,99.47614140537087,99.47614140537087,4.073412345711213,Active,Irrigation
NZ-3705,-44.03054129434219,172.80381922099332,57.175902755584566,57.175902755584566,0.5798663664537095,Active,Irrigation
NZ-3706,-44.23271636042031,171.15574520824705,97.22007130630342,97.22007130630342,36.258925860758055,Abandoned,Stock
NZ-3707,-44.09212762679579,172.2169383003644,96.44483145356452,96.44483145356452,2.211744466662012,Active,Irrigation
NZ-3708,-43.39016388256139,172.41385201365782,41.173543214274645,41.173543214274645,1.5653857826216693,Active,Stock
NZ-3709,-44.05660343792802,172.48338780701718,81.52329449923954,81.52329449923954,1.6279432833322232,Monitoring,Domestic
NZ-3710,-44.020485553343825,172.30987071399858,56.549028717205545,56.549028717205545,2.257657534125432,Active,Stock
NZ-3711,-43.06955416501958,172.54983704991514,168.15101838925304,168.15101838925304,24.136956207661473,Monitoring,Irrigation
NZ-3712,-43.02148192382319,172.49775814019586,131.58410912907246,131.58410912907246,18.001362585426545,Monitoring,Domestic
NZ-3713,-43.88596196496379,172.47347320711154,137.8140451736864,137.8140451736864,37.35727995933369,Monitoring,Domestic
NZ-3714,-44.138387381207316,171.3170836347976,186.13115375048375,186.13115375048375,7.686223414008752,Monitoring,Irrigation
NZ-3715,-44.069252375183716,171.34850839487189,79.36074833648165,79.36074833648165,9.121242759867473,Active,Monitoring
NZ-3716,-43.70761734626863,170.98069562117865,264.2469212348961,264.2469212348961,13.492115404230162,Abandoned,Monitoring
NZ-3717,-44.04876497145215,171.37554943699226,118.43437038794637,118.43437038794637,10.203567483693877,Active,Irrigation
NZ-3718,-43.755132426409716,172.35256903321374,42.42332024494707,42.42332024494707,3.1158298615744546,Monitoring,Irrigation
NZ-3719,-42.650218174295134,171.95823963915103,166.6523161751222,166.6523161751222,11.79227333623208,Active,Domestic
NZ-3720,-42.43297569244883,173.30601820778747,126.61754215125774,126.61754215125774,2.363384717159457,Active,Irrigation
NZ-3721,-44.00491344820045,171.1887836966863,112.69153297113881,112.69153297113881,7.266285891771551,Active,Domestic
NZ-3722,-43.64619945636228,171.86077204739894,127.09228159323496,127.09228159323496,2.9740245738637547,Active,Stock
NZ-3723,-43.31901697980067,172.32961492181903,76.58939899887358,76.58939899887358,4.4833558166004535,Active,Domestic
NZ-3724,-42.99383679048649,172.9781113986527,142.46530464547033,142.46530464547033,7.970376375406136,Monitoring,Irrigation
NZ-3725,-44.786602658517644,173.05988067465697,28.952001217820282,28.952001217820282,5.055400884921659,Active,Monitoring
NZ-3726,-44.31272566970204,171.402019995903,135.4044469894282,135.4044469894282,6.414252045817548,Active,Irrigation
NZ-3727,-43.71567186698587,172.15725994021653,120.429805516857,120.429805516857,4.6513970470830115,Active,Stock
NZ-3728,-43.77182305325374,172.18759896409873,135.21798864072662,135.21798864072662,11.650940049675507,Active,Monitoring
NZ-3729,-44.2865328873833,171.2914651667315,314.3518656695413,314.3518656695413,4.119274804763918,Active,Domestic
NZ-3730,-43.51685365266523,171.89925055084757,111.79178107700487,111.79178107700487,17.05664780298956,Inactive,Stock
NZ-3731,-43.45044620085081,171.88852595025392,332.36730432784526,332.36730432784526,9.457563941291518,Active,Stock
NZ-3732,-43.73027373779863,172.10437973534917,150.54149159379523,150.54149159379523,6.196923809097868,Active,Stock
NZ-3733,-43.82548871887276,173.1266488967907,46.43150916230631,46.43150916230631,6.585761734034528,Active,Irrigation
NZ-3734,-43.309382741832344,172.64392678734822,143.72849780642025,143.72849780642025,10.704447088674984,Inactive,Domestic
NZ-3735,-43.83688675290632,172.40209025987977,50.476418866805545,50.476418866805545,9.985821158306438,Active,Irrigation
NZ-3736,-44.85301333000818,172.3080694037027,75.688421101394,75.688421101394,7.649414135371828,Active,Irrigation
NZ-3737,-43.84134977128264,172.16976697544868,153.40483088986574,153.40483088986574,10.255783580525925,Monitoring,Irrigation
NZ-3738,-43.39041103493283,171.69178315846332,308.69167901438647,308.69167901438647,10.232261243490893,Inactive,Monitoring
NZ-3739,-43.03428985685039,172.51832647818497,29.329034162512606,29.329034162512606,6.439146050015591,Active,Irrigation
NZ-3740,-43.33041828177685,172.99386096982744,163.26100842533336,163.26100842533336,4.646779786513403,Monitoring,Irrigation
NZ-3741,-44.43324674517151,171.29771370458252,123.09274966045625,123.09274966045625,13.946473838727938,Active,Irrigation
NZ-3742,-44.31504891182418,171.0670409762995,182.80881782208192,182.80881782208192,16.247828322187114,Monitoring,Stock
NZ-3743,-43.69358273351801,171.91257870970006,96.76410594320174,96.76410594320174,3.9348963727439834,Active,Irrigation
NZ-3744,-44.3764052963894,171.10416731197947,167.93348215601674,167.93348215601674,12.400351904750348,Inactive,Irrigation
NZ-3745,-43.72447668904396,172.63062207794763,95.83425170430367,95.83425170430367,14.180688528653322,Active,Irrigation
NZ-3746,-43.63446708426392,171.71473739006382,210.45718584142563,210.45718584142563,37.431947794130885,Monitoring,Irrigation
NZ-3747,-44.12630261988189,171.2490543398925,129.2662697171513,129.2662697171513,18.76284631370619,Inactive,Irrigation
NZ-3748,-43.25161633264449,171.98034718683212,130.8479572948514,130.8479572948514,2.77001457125056,Active,Monitoring
NZ-3749,-42.91614215091252,172.7584252949175,74.74793074055516,74.74793074055516,8.990027162743077,Active,Stock
NZ-3750,-43.568932959655676,172.0174612598735,167.5366920395512,167.5366920395512,3.850639965115097,Active,Irrigation
NZ-3751,-43.851994591042526,172.4253114749325,86.58226144346659,86.58226144346659,5.702615686367448,Active,Irrigation
NZ-3752,-43.39726860665558,171.8444659201301,137.21645443243494,137.21645443243494,15.984806446680873,Active,Irrigation
NZ-3753,-43.791773395443,172.43054236551276,69.59295346421248,69.59295346421248,20.142725808450102,Active,Domestic
NZ-3754,-43.27633021145039,172.4163692617365,138.1004154382432,138.1004154382432,24.460067059605127,Active,Industrial
NZ-3755,-43.482436818370935,172.9640110394034,52.12803937637653,52.12803937637653,3.844098458422265,Active,Domestic
NZ-3756,-43.476050934644086,171.5806477302336,117.12265644575191,117.12265644575191,1.6124475254859747,Active,Stock
NZ-3757,-43.1009252140012,172.70627912710833,96.13036525692415,96.13036525692415,6.5461061576833774,Active,Irrigation
NZ-3758,-43.1425966768342,172.92071191956387,54.18236367248869,54.18236367248869,8.46553732921917,Active,Stock
NZ-3759,-43.37662391241512,172.46724716169157,62.98591642745433,62.98591642745433,3.292567138209044,Monitoring,Irrigation
NZ-3760,-43.510568071987535,171.95141267103253,197.44268987911988,197.44268987911988,10.650439271734243,Active,Stock
NZ-3761,-43.696336694987586,171.93306103927983,201.60138622029433,201.60138622029433,8.438565731811208,Active,Irrigation
NZ-3762,-42.378286380758695,173.69206712363868,41.429717754557686,41.429717754557686,5.190850845515661,Active,Domestic
NZ-3763,-44.287429955180095,171.34593213960162,88.47429912801083,88.47429912801083,15.228124381657869,Abandoned,Irrigation
NZ-3764,-44.29751974780099,171.13768977650105,210.40536581685146,210.40536581685146,15.298924759582933,Active,Stock
NZ-3765,-44.05659180349501,171.30709285909165,107.92190532526716,107.92190532526716,3.8553544206846593,Active,Irrigation
NZ-3766,-43.28878509547921,171.93908966050597,78.58539426904716,78.58539426904716,2.2855307033621215,Active,Stock
NZ-3767,-44.72095912888691,172.68942128641703,178.59844830772488,178.59844830772488,9.620656272352202,Active,Industrial
NZ-3768,-43.53707669380805,171.9584955372641,125.25898532454305,125.25898532454305,5.331400832772995,Abandoned,Domestic
NZ-3769,-43.410393337074225,171.70189886042064,98.39098597879833,98.39098597879833,11.697680316545792,Monitoring,Domestic
NZ-3770,-44.34248301260391,171.15599326485193,186.3712059352233,186.3712059352233,13.964778922658727,Active,Irrigation
NZ-3771,-44.63775321457621,172.33430936188938,187.5165477706524,187.5165477706524,23.72090138311242,Monitoring,Stock
NZ-3772,-43.520741269513344,172.68065792893682,39.93001288455052,39.93001288455052,4.473005834497857,Active,Domestic
NZ-3773,-43.3363248662975,173.05033384350648,138.80163504651688,138.80163504651688,10.92991980871384,Abandoned,Irrigation
NZ-3774,-43.82731321447073,172.38334619925564,94.9194837854708,94.9194837854708,0.8777995747091502,Active,Stock
NZ-3775,-44.232470488268,172.2808783999417,131.49757714667868,131.49757714667868,3.56547228306585,Active,Domestic
NZ-3776,-44.673849488423976,171.6136549984727,195.6645957488585,195.6645957488585,7.177630430568811,Active,Monitoring
NZ-3777,-43.53674933763908,171.5676975807906,40.43085764634497,40.43085764634497,4.130678433643617,Active,Stock
NZ-3778,-44.76798424908289,173.01403728721002,143.3947161119813,143.3947161119813,5.450914356832153,Active,Irrigation
NZ-3779,-43.90363270723318,172.0427906125195,97.86418646837795,97.86418646837795,4.032923952817641,Active,Irrigation
NZ-3780,-43.39654603355351,172.08187378449608,143.37275700779134,143.37275700779134,3.938484956442846,Monitoring,Monitoring
NZ-3781,-44.35815915028304,171.3313868533032,161.0193308018015,161.0193308018015,7.20440154065598,Active,Industrial
NZ-3782,-43.22827984311782,172.5161134564097,67.6434696227611,67.6434696227611,6.187561700018373,Active,Domestic
NZ-3783,-43.79575152631459,172.32275381643544,73.41119824268317,73.41119824268317,7.456517226414581,Inactive,Irrigation
NZ-3784,-43.361041417419024,171.71433675653248,108.51877691297796,108.51877691297796,26.811819328929968,Active,Monitoring
NZ-3785,-43.85499650075588,172.12689394688763,199.80452745005806,199.80452745005806,13.787977830964888,Monitoring,Irrigation
NZ-3786,-43.63387443808264,171.8028938552376,217.53961763374366,217.53961763374366,15.88707462157867,Active,Domestic
NZ-3787,-44.81570279254946,171.5989149929122,149.23634810952743,149.23634810952743,3.7152299429038673,Active,Irrigation
NZ-3788,-43.73634557374107,171.6593523705383,144.04715657505415,144.04715657505415,8.01314213641346,Active,Irrigation
NZ-3789,-43.11355392586935,172.87886480434818,37.547361707591826,37.547361707591826,4.343590147533779,Inactive,Irrigation
NZ-3790,-44.31768311758376,171.71015173819904,120.93642498739013,120.93642498739013,12.105035367671528,Active,Stock
NZ-3791,-42.14744958011954,174.05922881738928,143.90739496930544,143.90739496930544,10.663962161324633,Inactive,Irrigation
NZ-3792,-42.926767885622866,173.01282379430134,141.18386723549162,141.18386723549162,6.676039508237252,Active,Domestic
NZ-3793,-43.37307719542529,172.62996467964746,144.80212763358162,144.80212763358162,11.596595901846666,Active,Domestic
NZ-3794,-43.56791757966317,171.91825482318393,154.08137403264348,154.08137403264348,4.792217943465145,Active,Irrigation
NZ-3795,-43.27673709492092,171.57636618248173,40.863985779231555,40.863985779231555,5.082929984815547,Inactive,Monitoring
NZ-3796,-43.61164906138964,172.2089722562274,86.46405405448711,86.46405405448711,11.907797603224523,Active,Monitoring
NZ-3797,-43.42765505247496,171.98033470893355,186.0453503619263,186.0453503619263,9.842599427140039,Active,Stock
NZ-3798,-43.23016106926844,173.71022425021079,207.86191778644394,207.86191778644394,12.366191194242049,Active,Monitoring
NZ-3799,-43.029670471454374,172.37288779822788,96.32096800238742,96.32096800238742,2.1655893351492725,Monitoring,Stock
NZ-3800,-44.34465599672997,174.0005050404328,83.48668192426453,83.48668192426453,1.4998201379253433,Active,Stock
NZ-3801,-43.8866878208574,172.42198565585775,166.37601121254255,166.37601121254255,8.786884519190446,Active,Irrigation
NZ-3802,-43.45372748664871,173.15816421288142,156.0027175055368,156.0027175055368,12.069976533289058,Abandoned,Domestic
NZ-3803,-43.51639266458243,171.79896969960245,89.50186519706887,89.50186519706887,7.030926263898583,Monitoring,Irrigation
NZ-3804,-43.61426619533739,172.86912232730313,91.76261466665694,91.76261466665694,3.7957977536737766,Active,Stock
NZ-3805,-43.39842550870994,171.5146353122383,306.1426698441675,306.1426698441675,21.869984131369755,Active,Stock
NZ-3806,-43.78155351862164,172.51095965630728,150.97828191427783,150.97828191427783,17.83609108085078,Abandoned,Irrigation
NZ-3807,-43.886421820816096,172.45607748924542,128.86813916856366,128.86813916856366,4.869039167736629,Active,Monitoring
NZ-3808,-43.66976680693973,172.47809160554485,93.87829463926312,93.87829463926312,5.730701954936198,Abandoned,Domestic
NZ-3809,-43.800674328982645,171.41588139940816,101.87334825944417,101.87334825944417,8.458065038317276,Active,Stock
NZ-3810,-43.91515777374396,172.42003805360477,101.55484443744392,101.55484443744392,8.96421134969019,Monitoring,Domestic
NZ-3811,-43.31065988090887,172.5994429898031,242.2616096601847,242.2616096601847,17.15744953873284,Active,Irrigation
NZ-3812,-44.32416430180662,171.27185507963165,157.42244414160626,157.42244414160626,5.815305193286608,Active,Irrigation
NZ-3813,-43.38037111715485,172.4881951977,107.68460022348167,107.68460022348167,8.15797589504052,Active,Irrigation
NZ-3814,-43.638373957107,171.81513199398066,90.58965025865425,90.58965025865425,4.05815209214912,Active,Stock
NZ-3815,-43.21404118920483,171.7479115658631,65.28566099126698,65.28566099126698,3.914905611826771,Active,Irrigation
NZ-3816,-43.75338460741286,172.56299990397707,89.4487808524797,89.4487808524797,3.930285509753663,Inactive,Irrigation
NZ-3817,-43.774260809649554,172.31139540851478,120.11169046097017,120.11169046097017,11.549658310759781,Active,Domestic
NZ-3818,-44.25279400859975,171.44113980705004,184.22838676412152,184.22838676412152,2.3967214910765766,Monitoring,Domestic
NZ-3819,-44.194648583705316,172.15737216491462,89.51049440154358,89.51049440154358,2.5316637665936588,Active,Monitoring
NZ-3820,-43.27817463723944,171.68189884962229,246.38221584006396,246.38221584006396,8.602174014357995,Active,Domestic
NZ-3821,-44.24587346936236,171.14708262155358,245.99146060306455,245.99146060306455,15.011638137192968,Active,Domestic
NZ-3822,-44.294756559475964,171.0957230052973,104.01100504980573,104.01100504980573,4.283112666266429,Active,Monitoring
NZ-3823,-42.7853655925044,172.90647276441672,140.8358739784526,140.8358739784526,7.900716491876336,Active,Irrigation
NZ-3824,-43.47130505281232,172.65151189741286,58.436528326486666,58.436528326486666,8.711604170560648,Active,Irrigation
NZ-3825,-43.34698112348316,172.39329556742715,83.68242935142678,83.68242935142678,26.020984439679392,Active,Irrigation
NZ-3826,-43.296974114449455,172.92561854956128,46.60417842567207,46.60417842567207,1.1527410166016392,Abandoned,Monitoring
NZ-3827,-43.1262371173395,172.52032268702567,99.9174236302541,99.9174236302541,5.708552713702179,Active,Monitoring
NZ-3828,-43.751885297584614,173.0917183144051,89.79985938941641,89.79985938941641,3.2714191478337367,Active,Domestic
NZ-3829,-43.779848509832306,172.42053512674707,137.4796473616887,137.4796473616887,9.838470478277857,Inactive,Domestic
NZ-3830,-43.31851477161509,172.3626728619131,79.06093314227353,79.06093314227353,6.304596427295064,Monitoring,Irrigation
NZ-3831,-43.905581864554996,172.13164314041387,133.29530413489044,133.29530413489044,1.709280909897105,Active,Irrigation
NZ-3832,-42.11477991586904,171.82959096415885,190.80367560267487,190.80367560267487,12.732721684728858,Monitoring,Stock
NZ-3833,-43.81602587697009,172.79620926674286,114.17715934487539,114.17715934487539,3.436988364943565,Active,Irrigation
NZ-3834,-44.26332209189304,171.24683285590893,186.46930619141293,186.46930619141293,4.726924315085803,Active,Irrigation
NZ-3835,-42.45932388091189,172.08615572975583,163.21906849489127,163.21906849489127,4.904546884390752,Active,Domestic
NZ-3836,-43.83618390342888,172.18046482184798,105.72096603145722,105.72096603145722,4.735340237303405,Active,Irrigation
NZ-3837,-43.185927965531555,172.5661916828115,54.41750314969353,54.41750314969353,4.965619280327214,Active,Irrigation
NZ-3838,-43.08995942463289,171.95734739247325,185.1532545299732,185.1532545299732,14.062923151413319,Abandoned,Irrigation
NZ-3839,-44.472895188064534,171.22588208044564,61.8054807960882,61.8054807960882,2.973112580754987,Active,Domestic
NZ-3840,-43.38029008623791,171.79543351443402,253.99876329636038,253.99876329636038,8.206907415621806,Active,Irrigation
NZ-3841,-43.31523680341837,172.91824566441676,107.21238005479536,107.21238005479536,3.5322934843877465,Active,Domestic
NZ-3842,-43.45081113902437,171.98576636134996,223.10993282354917,223.10993282354917,28.54734440437617,Active,Stock
NZ-3843,-43.06736978350584,172.89143669474035,76.3638159017804,76.3638159017804,2.8895309775354696,Monitoring,Irrigation
NZ-3844,-43.8363135263326,172.15668363206527,101.06880769408247,101.06880769408247,6.283559996780364,Monitoring,Stock
NZ-3845,-43.43794358096648,172.33018104536723,94.64568626678243,94.64568626678243,0.486193608784473,Active,Stock
NZ-3846,-43.293666186939625,171.87169539569834,106.52111568509464,106.52111568509464,1.9520966844866015,Active,Domestic
NZ-3847,-43.74783114875897,172.09121123791704,129.43789628120402,129.43789628120402,10.409373703418066,Active,Irrigation
NZ-3848,-44.09363023754618,171.30879242253602,193.97873718626528,193.97873718626528,32.24481443620607,Active,Monitoring
NZ-3849,-44.193085015844815,171.29150062307332,196.45773250265356,196.45773250265356,4.475862207101013,Monitoring,Stock
NZ-3850,-43.278219128550276,172.637564141584,127.67470979753699,127.67470979753699,14.767461890144784,Active,Domestic
